transaction_id,customer_id,product,category,quantity,price,revenue,date,region
78797,3701,Plant,Home & Garden,5,190.06,950.3,2024-02-10,West
78798,1757,Cookbook,Books,6,440.45,2642.7,2023-05-09,North
78799,4105,Jacket,Clothing,3,258.57,775.71,2023-06-23,South
78800,1186,Rug,Home & Garden,7,262.34,1836.38,2023-03-24,South
78801,1878,Plant,Home & Garden,2,91.34,182.68,2024-05-16,Central
78802,2472,Bicycle,Sports,6,365.69,2194.14,2023-07-31,Central
78803,4157,Smartphone,Electronics,7,315.76,2210.32,2024-08-30,North
78804,1672,Rug,Home & Garden,5,214.66,1073.3,2023-04-24,South
78805,1875,Headphones,Electronics,7,155.89,1091.23,2023-08-07,East
78806,1117,Smartphone,Electronics,4,395.56,1582.24,2023-03-29,North
78807,4694,Smartphone,Electronics,5,267.88,1339.4,2024-08-26,East
78808,2081,Jeans,Clothing,5,397.5,1987.5,2023-02-13,West
78809,4089,Plant,Home & Garden,3,166.41,499.23,2023-05-30,West
78810,4950,Dumbbell,Sports,9,203.69,1833.21,2023-06-02,Central
78811,1870,Plant,Home & Garden,3,198.6,595.8,2024-02-15,North
78812,4211,Headphones,Electronics,9,387.54,3487.86,2024-10-12,South
78813,3505,Rug,Home & Garden,10,67.99,679.9,2023-02-28,West
78814,1705,Yoga Mat,Sports,9,490.12,4411.08,2023-03-23,North
78815,3689,Bicycle,Sports,1,347.56,347.56,2024-06-03,North
78816,4013,Headphones,Electronics,9,236.15,2125.35,2023-01-11,West
78817,3259,Yoga Mat,Sports,3,468.18,1404.54,2024-06-28,Central
78818,1485,Smartphone,Electronics,7,276.64,1936.48,2023-04-30,West
78819,4867,Chair,Home & Garden,8,17.85,142.8,2024-08-04,Central
78820,4191,Biography,Books,2,260.29,520.58,2024-07-05,West
78821,3938,Lamp,Home & Garden,4,352.35,1409.4,2024-11-24,North
78822,2577,Fiction Novel,Books,8,361.47,2891.76,2024-08-11,East
78823,2026,Chair,Home & Garden,3,204.95,614.85,2024-08-16,Central
78824,2967,Running Shoes,Sports,1,352.88,352.88,2023-06-07,South
78825,2252,Plant,Home & Garden,6,437.86,2627.16,2023-12-11,Central
78826,2252,Plant,Home & Garden,6,75.13,450.78,2024-10-15,Central
78827,4049,Rug,Home & Garden,2,460.42,920.84,2023-08-28,South
78828,1984,Jeans,Clothing,5,133.32,666.6,2024-07-28,South
78829,1342,Shoes,Clothing,6,400.51,2403.06,2024-06-03,East
78830,4212,Biography,Books,10,,,2024-02-27,West
78831,4128,Jeans,Clothing,5,433.01,2165.05,2024-08-29,West
78832,2239,Jacket,Clothing,3,422.05,1266.15,2023-03-09,South
78833,2666,Running Shoes,Sports,2,416.84,833.68,2024-09-06,West
78834,2137,Bicycle,Sports,8,180.53,1444.24,2024-06-08,
78835,2726,Fiction Novel,Books,5,418.62,2093.1,2023-05-30,South
78836,2778,Running Shoes,Sports,5,374.79,1873.95,2024-06-16,South
78837,1293,Cookbook,Books,5,479.88,2399.4,2023-07-13,East
78838,4898,Running Shoes,Sports,9,388.8,3499.2,2023-07-12,South
78839,1027,Self-Help,Books,1,42.01,42.01,2023-03-02,North
78840,4609,Cookbook,Books,3,142.26,426.78,2024-08-16,South
78841,2619,Plant,Home & Garden,8,417.3,3338.4,2024-08-29,
78842,3906,Cookbook,Books,4,492.01,1968.04,2023-08-09,North
78843,2344,Fiction Novel,Books,1,51.4,51.4,2024-05-04,West
78844,4913,Biography,Books,6,151.72,910.32,2024-02-05,South
78845,4785,Laptop,Electronics,1,106.03,106.03,2023-05-15,Central
78846,1572,Self-Help,Books,9,125.83,1132.47,2023-03-02,South
78847,4768,Lamp,Home & Garden,6,417.04,2502.24,2023-06-21,North
78848,4829,Smartphone,Electronics,8,64.81,518.48,2023-10-25,East
78849,4584,Rug,Home & Garden,8,127.63,1021.04,2023-05-07,South
78850,1927,Plant,Home & Garden,3,89.77,269.31,2023-04-03,North
78851,2778,Lamp,Home & Garden,3,252.94,758.82,2024-07-04,North
78852,4103,Bicycle,Sports,10,205.13,2051.3,2024-05-06,West
78853,2770,Self-Help,Books,6,254.3,1525.8,2024-06-01,North
78854,2434,Dumbbell,Sports,7,52.35,366.45,2023-05-28,West
78855,3444,Chair,Home & Garden,9,219.28,1973.52,2023-04-30,West
78856,4088,Fiction Novel,Books,2,302.1,604.2,2024-04-28,Central
78857,4995,Chair,Home & Garden,3,322.23,966.69,2024-05-01,North
78858,3648,Running Shoes,Sports,4,479.78,1919.12,2024-01-06,South
78859,2075,Shoes,Clothing,8,206.06,1648.48,2024-06-25,South
78860,1369,Headphones,Electronics,4,50.3,201.2,2023-12-30,East
78861,1163,Rug,Home & Garden,7,126.95,888.65,2024-05-02,North
78862,2326,Yoga Mat,Sports,8,60.92,487.36,2023-06-14,East
78863,3497,Yoga Mat,Sports,3,200.19,600.57,2023-06-18,North
78864,4999,Self-Help,Books,10,168.09,1680.9,2024-12-07,Central
78865,3591,Yoga Mat,Sports,2,81.45,162.9,2024-03-22,Central
78866,3757,Jacket,Clothing,3,366.22,1098.66,2023-06-25,East
78867,4573,Lamp,Home & Garden,10,132.91,1329.1,2023-02-08,North
78868,1350,Self-Help,Books,10,123.75,1237.5,2024-10-29,West
78869,3426,Rug,Home & Garden,3,244.46,733.38,2024-04-01,North
78870,2462,Shoes,Clothing,5,262.15,1310.75,2023-11-15,West
78871,1200,Fiction Novel,Books,3,257.63,772.89,2024-02-18,South
78872,4178,Jacket,Clothing,4,,,2024-08-13,North
78873,3552,Bicycle,Sports,10,362.69,3626.9,2023-06-15,Central
78874,4059,Jeans,Clothing,1,220.78,220.78,2023-12-28,Central
78875,4455,Running Shoes,Sports,1,236.64,236.64,2023-05-08,Central
78876,4919,Smartphone,Electronics,7,,,2023-10-04,East
78877,4928,Self-Help,Books,5,346.77,1733.85,2024-10-02,East
78878,4367,Self-Help,Books,7,62.67,438.69,2024-05-27,North
78879,2051,Smartphone,Electronics,10,106.95,1069.5,2023-09-18,North
78880,1336,Lamp,Home & Garden,10,294.89,2948.9,2023-10-12,East
78881,1286,Plant,Home & Garden,2,264.43,528.86,2024-07-23,South
78882,3678,Bicycle,Sports,9,321.71,2895.39,2023-04-17,Central
78883,4414,Fiction Novel,Books,1,253.29,253.29,2023-03-18,Central
78884,2054,Tablet,Electronics,10,19.73,197.3,2024-08-10,South
78885,3713,Yoga Mat,Sports,9,330.72,2976.48,2024-07-21,East
78886,2795,Bicycle,Sports,8,397.75,3182.0,2023-11-14,South
78887,4558,Headphones,Electronics,1,252.99,252.99,2023-10-27,South
78888,2642,Biography,Books,7,391.39,2739.73,2024-04-08,Central
78889,4322,T-Shirt,Clothing,9,358.21,3223.89,2023-09-13,North
78890,2386,Jacket,Clothing,9,306.3,2756.7,2024-01-06,South
78891,1106,Jeans,Clothing,8,65.2,521.6,2024-08-26,South
78892,3553,Running Shoes,Sports,2,37.0,74.0,2024-01-25,East
78893,4513,Dumbbell,Sports,6,184.08,1104.48,2024-10-04,East
78894,1116,Plant,Home & Garden,4,123.81,495.24,2023-09-21,South
78895,2268,Dumbbell,Sports,6,366.01,2196.06,2023-08-30,Central
78896,3126,Rug,Home & Garden,1,66.26,66.26,2023-11-28,North
78897,1740,Tablet,Electronics,7,406.26,2843.82,2023-10-23,South
78898,4557,Headphones,Electronics,9,238.8,2149.2,2024-09-11,Central
78899,1022,Self-Help,Books,3,373.98,1121.94,2024-08-21,South
78900,4268,Fiction Novel,Books,6,208.68,1252.08,2024-07-18,East
78901,1360,Dumbbell,Sports,3,437.48,1312.44,2023-05-15,Central
78902,1699,Self-Help,Books,5,108.59,542.95,2024-12-16,North
78903,2450,Rug,Home & Garden,5,,,2024-11-24,West
78904,1216,Laptop,Electronics,9,110.05,990.45,2023-10-28,East
78905,4037,Chair,Home & Garden,5,239.93,1199.65,2023-05-05,North
78906,4830,Chair,Home & Garden,7,30.86,216.02,2024-07-19,North
78907,2689,Shoes,Clothing,8,361.36,2890.88,2024-05-29,East
78908,3754,Fiction Novel,Books,6,125.24,751.44,2023-11-02,South
78909,1627,Lamp,Home & Garden,4,157.37,629.48,2023-05-24,West
78910,4267,T-Shirt,Clothing,6,289.04,1734.24,2024-11-30,West
78911,1566,Dumbbell,Sports,1,270.04,270.04,2024-11-05,South
78912,4758,Jacket,Clothing,4,128.41,513.64,2023-09-20,West
78913,3490,Tablet,Electronics,4,257.25,1029.0,2024-02-10,South
78914,3020,Jeans,Clothing,10,154.01,1540.1,2023-06-29,South
78915,4530,Running Shoes,Sports,5,141.94,709.7,2023-10-03,East
78916,3506,Headphones,Electronics,1,153.39,153.39,2024-04-25,East
78917,4555,Jeans,Clothing,1,90.68,90.68,2023-07-20,East
78918,3191,T-Shirt,Clothing,4,66.48,265.92,2024-04-09,North
78919,1313,Chair,Home & Garden,9,,,2023-08-10,West
78920,3922,Plant,Home & Garden,5,314.58,1572.9,2024-05-11,Central
78921,1728,Rug,Home & Garden,5,118.51,592.55,2024-09-14,Central
78922,4328,Cookbook,Books,3,443.31,1329.93,2024-08-29,North
78923,3686,Chair,Home & Garden,8,233.22,1865.76,2024-05-06,East
78924,1473,Chair,Home & Garden,10,141.48,1414.8,2024-02-27,East
78925,1684,Yoga Mat,Sports,6,54.84,329.04,2024-09-24,West
78926,1605,Rug,Home & Garden,10,,,2024-07-10,East
78927,4570,Jacket,Clothing,4,254.03,1016.12,2023-12-19,North
78928,3949,Rug,Home & Garden,8,52.52,420.16,2023-07-01,North
78929,2242,Smartphone,Electronics,10,215.88,2158.8,2023-02-26,West
78930,2587,Tablet,Electronics,10,325.93,3259.3,2023-05-28,North
78931,4602,Plant,Home & Garden,9,22.15,199.35,2024-01-26,Central
78932,2381,Jacket,Clothing,2,463.26,926.52,2024-09-13,Central
78933,4308,Self-Help,Books,8,278.27,2226.16,2023-01-31,East
78934,4754,Rug,Home & Garden,10,,,2024-10-27,West
78935,1274,Tablet,Electronics,6,364.8,2188.8,2023-08-29,West
78936,4878,T-Shirt,Clothing,1,95.56,95.56,2024-02-09,North
78937,2899,Fiction Novel,Books,3,216.45,649.35,2024-04-15,South
78938,4743,Rug,Home & Garden,5,15.97,79.85,2023-08-09,East
78939,1751,Fiction Novel,Books,9,183.98,1655.82,2023-04-27,East
78940,4648,Running Shoes,Sports,1,35.29,35.29,2024-11-09,North
78941,3264,Bicycle,Sports,1,260.59,260.59,2024-08-09,North
78942,2582,Jeans,Clothing,8,,,2023-02-25,West
78943,4468,Fiction Novel,Books,7,66.56,465.92,2024-02-05,West
78944,4145,Yoga Mat,Sports,2,450.59,901.18,2023-05-10,East
78945,3001,Chair,Home & Garden,6,90.36,542.16,2023-09-30,South
78946,1675,Lamp,Home & Garden,2,57.66,115.32,2023-05-16,West
78947,1709,Biography,Books,4,286.64,1146.56,2023-07-11,South
78948,1922,Running Shoes,Sports,3,178.61,535.83,2024-08-04,East
78949,4399,Jeans,Clothing,7,33.45,234.15,2023-08-15,West
78950,1407,Rug,Home & Garden,1,374.95,374.95,2023-01-22,North
78951,1147,Cookbook,Books,10,104.84,1048.4,2023-05-20,Central
78952,2109,Yoga Mat,Sports,4,105.92,423.68,2023-06-19,North
78953,4592,Jeans,Clothing,2,28.96,57.92,2024-06-26,Central
78954,1502,Chair,Home & Garden,8,303.55,2428.4,2024-05-07,Central
78955,2788,Self-Help,Books,3,376.55,1129.65,2024-09-19,West
78956,3279,Headphones,Electronics,7,244.51,1711.57,2024-11-11,South
78957,4959,Self-Help,Books,10,463.59,4635.9,2023-03-28,South
78958,3545,Cookbook,Books,7,479.44,3356.08,2024-08-20,East
78959,3470,Self-Help,Books,2,440.13,880.26,2024-06-01,East
78960,2490,Rug,Home & Garden,3,412.21,1236.63,2024-02-15,South
78961,3294,Chair,Home & Garden,10,165.1,1651.0,2024-11-25,East
78962,2393,Plant,Home & Garden,6,451.5,2709.0,2024-06-19,Central
78963,4584,Self-Help,Books,10,146.32,1463.2,2024-09-21,East
78964,4850,Self-Help,Books,2,293.88,587.76,2023-09-02,East
78965,1104,Running Shoes,Sports,3,47.8,143.4,2024-01-24,North
78966,3281,Dumbbell,Sports,9,347.28,3125.52,2023-05-29,East
78967,2481,T-Shirt,Clothing,3,495.22,1485.66,2023-08-28,Central
78968,2280,Smartphone,Electronics,7,126.11,882.77,2023-02-19,East
78969,3522,Rug,Home & Garden,7,,,2023-01-11,South
78970,2616,Laptop,Electronics,5,306.0,1530.0,2023-03-11,North
78971,4706,Chair,Home & Garden,4,329.11,1316.44,2024-03-24,
78972,4051,Dumbbell,Sports,6,,,2023-08-28,Central
78973,2195,T-Shirt,Clothing,10,484.02,4840.2,2023-07-29,West
78974,4890,Laptop,Electronics,2,,,2023-07-22,East
78975,2296,Self-Help,Books,1,461.26,461.26,2023-03-17,South
78976,4942,Dumbbell,Sports,8,349.36,2794.88,2024-11-01,North
78977,1758,Jeans,Clothing,10,18.54,185.4,2023-07-27,East
78978,1874,Lamp,Home & Garden,4,200.02,800.08,2023-07-11,
78979,4959,Plant,Home & Garden,1,73.78,73.78,2023-11-18,West
78980,4265,Jacket,Clothing,5,381.82,1909.1,2023-02-20,South
78981,1111,Plant,Home & Garden,6,307.46,1844.76,2023-04-07,Central
78982,3070,Plant,Home & Garden,5,117.21,586.05,2024-12-15,East
78983,3984,Self-Help,Books,3,381.0,1143.0,2023-10-31,West
78984,4965,Plant,Home & Garden,8,458.83,3670.64,2023-11-11,East
78985,3362,Smartphone,Electronics,10,215.8,2158.0,2023-09-22,West
78986,1201,Jeans,Clothing,9,92.65,833.85,2024-09-02,South
78987,4572,Jacket,Clothing,7,,,2023-07-20,South
78988,1617,Biography,Books,3,92.27,276.81,2024-07-23,East
78989,3653,Running Shoes,Sports,10,29.55,295.5,2023-03-15,North
78990,1994,Running Shoes,Sports,1,368.73,368.73,2023-08-09,South
78991,1024,Chair,Home & Garden,9,138.02,1242.18,2024-10-26,South
78992,1656,Jeans,Clothing,2,81.58,163.16,2023-06-18,West
78993,2531,Laptop,Electronics,10,430.98,4309.8,2024-05-12,West
78994,2389,Laptop,Electronics,6,19.56,117.36,2023-12-10,West
78995,1530,Plant,Home & Garden,7,107.23,750.61,2023-04-05,East
78996,4793,Dumbbell,Sports,3,263.92,791.76,2024-03-29,East
78997,2617,Chair,Home & Garden,4,422.81,1691.24,2024-07-18,East
78998,1045,Dumbbell,Sports,5,187.97,939.85,2023-08-06,Central
78999,2058,Biography,Books,6,453.57,2721.42,2023-04-15,East
79000,3249,Fiction Novel,Books,4,327.55,1310.2,2023-01-21,North
79001,2558,Fiction Novel,Books,2,434.22,868.44,2023-02-27,Central
79002,1364,Jacket,Clothing,4,235.85,943.4,2023-09-30,West
79003,3517,Running Shoes,Sports,6,27.93,167.58,2023-08-10,South
79004,4371,Running Shoes,Sports,1,382.52,382.52,2023-12-28,East
79005,3824,T-Shirt,Clothing,7,290.96,2036.72,2024-04-13,North
79006,3463,Cookbook,Books,4,439.48,1757.92,2024-11-06,North
79007,2369,Jeans,Clothing,2,322.44,644.88,2023-06-21,East
79008,2372,Chair,Home & Garden,4,335.01,1340.04,2024-12-30,South
79009,3746,Self-Help,Books,8,417.65,3341.2,2024-10-31,North
79010,3857,Running Shoes,Sports,5,442.08,2210.4,2023-05-28,North
79011,3237,Rug,Home & Garden,1,270.28,270.28,2024-12-25,West
79012,4474,Chair,Home & Garden,8,394.61,3156.88,2023-05-16,West
79013,4823,Cookbook,Books,10,442.65,4426.5,2023-12-09,Central
79014,1348,Jacket,Clothing,6,375.17,2251.02,2024-12-21,West
79015,1372,Bicycle,Sports,5,118.15,590.75,2024-09-12,East
79016,2662,Self-Help,Books,4,255.05,1020.2,2023-06-22,North
79017,4576,Plant,Home & Garden,2,102.25,204.5,2023-11-11,East
79018,4362,Plant,Home & Garden,1,182.52,182.52,2024-08-12,South
79019,4975,Lamp,Home & Garden,5,404.51,2022.55,2023-05-22,South
79020,1984,Rug,Home & Garden,6,,,2024-07-09,West
79021,1986,Shoes,Clothing,1,277.56,277.56,2024-10-16,South
79022,3158,Dumbbell,Sports,5,420.97,2104.85,2024-03-08,East
79023,2578,Shoes,Clothing,6,299.53,1797.18,2024-02-22,West
79024,2526,Self-Help,Books,5,390.28,1951.4,2023-03-30,West
79025,4372,T-Shirt,Clothing,8,263.16,2105.28,2024-03-22,East
79026,3693,Biography,Books,1,405.23,405.23,2023-06-18,West
79027,2036,Tablet,Electronics,2,442.18,884.36,2023-08-10,Central
79028,1522,Headphones,Electronics,8,339.33,2714.64,2023-09-19,North
79029,4173,Biography,Books,6,348.98,2093.88,2023-03-12,Central
79030,2989,Jeans,Clothing,9,357.41,3216.69,2023-12-14,East
79031,3244,Biography,Books,10,131.37,1313.7,2024-09-20,North
79032,2414,Lamp,Home & Garden,8,365.29,2922.32,2024-01-22,Central
79033,3102,T-Shirt,Clothing,7,373.76,2616.32,2023-02-04,South
79034,3230,Smartphone,Electronics,5,136.52,682.6,2023-02-10,South
79035,2042,Bicycle,Sports,6,265.65,1593.9,2023-09-09,Central
79036,1362,Tablet,Electronics,5,380.07,1900.35,2024-10-29,North
79037,4845,Yoga Mat,Sports,9,391.78,3526.02,2024-02-02,Central
79038,3520,Fiction Novel,Books,5,387.68,1938.4,2024-08-06,Central
79039,1008,Biography,Books,8,462.97,3703.76,2023-08-03,North
79040,3707,Lamp,Home & Garden,5,120.34,601.7,2023-10-02,West
79041,3072,Headphones,Electronics,8,386.07,3088.56,2024-08-08,South
79042,2329,Laptop,Electronics,6,104.81,628.86,2024-09-08,North
79043,4655,Cookbook,Books,7,264.19,1849.33,2024-01-08,North
79044,2457,Biography,Books,6,463.05,2778.3,2024-04-27,East
79045,3020,Rug,Home & Garden,3,329.9,989.7,2024-06-10,South
79046,2445,Jacket,Clothing,7,260.47,1823.29,2024-04-13,Central
79047,4905,Biography,Books,8,71.33,570.64,2023-12-25,North
79048,2080,Plant,Home & Garden,10,123.2,1232.0,2023-09-13,Central
79049,4605,Cookbook,Books,9,244.43,2199.87,2024-10-05,West
79050,1823,Shoes,Clothing,8,212.89,1703.12,2023-01-23,West
79051,4619,Running Shoes,Sports,3,171.89,515.67,2024-03-16,East
79052,4250,Running Shoes,Sports,2,304.64,609.28,2023-10-01,South
79053,3115,Biography,Books,6,302.52,1815.12,2024-01-15,West
79054,4567,Shoes,Clothing,7,488.74,3421.18,2023-02-11,South
79055,2024,Plant,Home & Garden,10,95.42,954.2,2023-04-28,East
79056,1047,Smartphone,Electronics,3,91.64,274.92,2024-03-11,North
79057,2440,Self-Help,Books,7,485.86,3401.02,2023-03-30,West
79058,4735,Headphones,Electronics,3,36.05,108.15,2023-10-06,North
79059,1944,Running Shoes,Sports,9,281.63,2534.67,2024-09-28,East
79060,4268,Cookbook,Books,4,209.03,836.12,2023-03-09,West
79061,4641,Shoes,Clothing,8,62.49,499.92,2024-04-21,North
79062,4119,Self-Help,Books,5,428.86,2144.3,2024-10-17,North
79063,2976,Running Shoes,Sports,1,495.25,495.25,2023-10-19,South
79064,2983,Shoes,Clothing,7,416.02,2912.14,2023-09-28,North
79065,1354,Cookbook,Books,9,393.33,3539.97,2024-12-27,West
79066,4305,Shoes,Clothing,4,474.4,1897.6,2024-10-26,Central
79067,4057,Lamp,Home & Garden,7,395.06,2765.42,2023-10-08,Central
79068,1436,Jacket,Clothing,8,54.88,439.04,2024-10-14,North
79069,1699,Headphones,Electronics,9,49.15,442.35,2023-07-26,North
79070,2917,Jacket,Clothing,3,34.52,103.56,2023-06-10,South
79071,3673,Smartphone,Electronics,10,453.69,4536.9,2023-03-05,East
79072,1089,Jacket,Clothing,6,169.53,1017.18,2023-12-21,Central
79073,1368,Lamp,Home & Garden,8,80.79,646.32,2024-10-04,South
79074,3986,Plant,Home & Garden,4,,,2024-08-15,North
79075,2192,Laptop,Electronics,5,473.22,2366.1,2023-10-26,North
79076,2386,Shoes,Clothing,6,444.86,2669.16,2024-05-09,North
79077,4993,Plant,Home & Garden,2,284.66,569.32,2023-04-24,East
79078,4002,Running Shoes,Sports,2,134.23,268.46,2023-05-17,Central
79079,2896,Rug,Home & Garden,9,487.21,4384.89,2024-09-22,West
79080,4248,Fiction Novel,Books,6,208.4,1250.4,2023-09-02,South
79081,3547,Chair,Home & Garden,8,335.09,2680.72,2024-02-04,South
79082,1703,Running Shoes,Sports,10,155.8,1558.0,2023-11-16,Central
79083,3180,Plant,Home & Garden,10,416.69,4166.9,2023-10-14,West
79084,3219,Biography,Books,7,411.1,2877.7,2023-10-14,West
79085,2553,T-Shirt,Clothing,3,71.78,215.34,2023-07-11,Central
79086,3810,Self-Help,Books,9,415.93,3743.37,2024-03-31,Central
79087,3488,Headphones,Electronics,6,61.98,371.88,2023-07-06,South
79088,4032,Plant,Home & Garden,4,224.81,899.24,2024-02-19,Central
79089,1111,Cookbook,Books,1,200.18,200.18,2024-04-08,South
79090,2063,Headphones,Electronics,10,283.19,2831.9,2023-06-03,North
79091,1101,Cookbook,Books,6,458.32,2749.92,2024-08-06,Central
79092,2392,Fiction Novel,Books,5,205.0,1025.0,2023-11-03,Central
79093,2197,Headphones,Electronics,1,416.58,416.58,2024-05-24,Central
79094,4897,Bicycle,Sports,9,315.09,2835.81,2023-08-29,Central
79095,1340,Running Shoes,Sports,7,340.29,2382.03,2024-02-10,South
79096,1919,Fiction Novel,Books,1,477.98,477.98,2024-05-05,North
79097,2947,Smartphone,Electronics,9,197.1,1773.9,2024-11-11,South
79098,3861,Cookbook,Books,6,52.71,316.26,2024-07-23,North
79099,1195,Plant,Home & Garden,4,64.34,257.36,2024-10-31,West
79100,2607,Plant,Home & Garden,7,386.43,2705.01,2024-10-06,Central
79101,2205,Chair,Home & Garden,4,74.07,296.28,2024-04-14,North
79102,4824,Yoga Mat,Sports,5,488.3,2441.5,2023-04-24,West
79103,2824,Jeans,Clothing,7,460.14,3220.98,2024-01-25,Central
79104,4394,Biography,Books,2,489.62,979.24,2023-07-02,East
79105,2136,Jeans,Clothing,10,18.49,184.9,2023-04-05,Central
79106,4923,Plant,Home & Garden,1,39.44,39.44,2023-10-26,West
79107,2698,Rug,Home & Garden,1,460.88,460.88,2024-12-08,West
79108,2574,Fiction Novel,Books,4,360.16,1440.64,2024-01-07,West
79109,4306,Lamp,Home & Garden,10,229.0,2290.0,2024-11-01,West
79110,1504,Shoes,Clothing,4,91.3,365.2,2024-08-28,Central
79111,2966,Rug,Home & Garden,5,380.41,1902.05,2024-01-31,East
79112,4142,Shoes,Clothing,7,,,2023-08-12,West
79113,3266,Plant,Home & Garden,6,43.24,259.44,2023-07-19,West
79114,2540,Lamp,Home & Garden,3,279.16,837.48,2024-05-14,Central
79115,2776,Jacket,Clothing,3,139.58,418.74,2024-12-24,South
79116,3212,T-Shirt,Clothing,8,162.16,1297.28,2023-04-13,Central
79117,4584,Jacket,Clothing,8,103.59,828.72,2024-03-22,Central
79118,3428,Shoes,Clothing,2,490.87,981.74,2023-07-01,South
79119,2207,Yoga Mat,Sports,6,224.16,1344.96,2023-07-06,North
79120,2926,Yoga Mat,Sports,6,384.41,2306.46,2023-07-10,South
79121,3416,Dumbbell,Sports,6,203.0,1218.0,2024-03-10,West
79122,4519,Plant,Home & Garden,6,132.26,793.56,2023-10-23,North
79123,3055,Cookbook,Books,10,291.85,2918.5,2023-12-20,West
79124,4691,Yoga Mat,Sports,5,347.99,1739.95,2023-03-09,West
79125,2405,Rug,Home & Garden,2,151.76,303.52,2023-03-16,Central
79126,4453,Self-Help,Books,2,360.4,720.8,2024-06-19,West
79127,3013,Laptop,Electronics,8,19.11,152.88,2024-06-29,South
79128,1447,Fiction Novel,Books,2,167.14,334.28,2024-04-04,Central
79129,2720,Smartphone,Electronics,8,44.97,359.76,2024-11-24,East
79130,4867,Cookbook,Books,9,290.64,2615.76,2024-06-24,West
79131,2177,Rug,Home & Garden,8,480.31,3842.48,2024-11-07,South
79132,1033,Lamp,Home & Garden,3,210.39,631.17,2023-09-28,East
79133,1496,Tablet,Electronics,5,482.29,2411.45,2024-11-13,East
79134,3911,Running Shoes,Sports,5,279.66,1398.3,2023-12-10,East
79135,3069,T-Shirt,Clothing,9,315.38,2838.42,2024-09-14,South
79136,2403,Dumbbell,Sports,8,190.86,1526.88,2024-03-26,South
79137,4219,Chair,Home & Garden,10,170.94,1709.4,2023-10-02,South
79138,4981,Biography,Books,5,107.7,538.5,2023-12-14,Central
79139,3710,Biography,Books,8,42.36,338.88,2023-03-31,North
79140,2602,Bicycle,Sports,2,331.69,663.38,2024-03-12,East
79141,2938,Self-Help,Books,8,395.59,3164.72,2024-01-02,North
79142,1589,Lamp,Home & Garden,2,462.86,925.72,2023-06-04,East
79143,4815,Rug,Home & Garden,6,341.7,2050.2,2023-07-29,South
79144,2574,Dumbbell,Sports,4,54.9,219.6,2024-03-20,West
79145,1676,Biography,Books,8,408.52,3268.16,2023-07-11,Central
79146,2122,T-Shirt,Clothing,8,354.21,2833.68,2023-03-25,South
79147,4712,Chair,Home & Garden,4,,,2024-11-12,East
79148,3042,Shoes,Clothing,1,62.27,62.27,2024-03-09,East
79149,4602,Jacket,Clothing,7,416.7,2916.9,2024-07-25,North
79150,3318,Bicycle,Sports,3,409.89,1229.67,2023-08-30,Central
79151,3008,Bicycle,Sports,3,253.04,759.12,2023-02-18,South
79152,1000,Yoga Mat,Sports,4,269.91,1079.64,2024-05-25,North
79153,3334,Tablet,Electronics,2,65.89,131.78,2024-02-18,Central
79154,3020,Dumbbell,Sports,8,329.61,2636.88,2024-06-14,South
79155,4251,Headphones,Electronics,9,428.87,3859.83,2023-10-31,Central
79156,1938,Headphones,Electronics,5,265.24,1326.2,2024-04-12,East
79157,2279,Tablet,Electronics,3,312.83,938.49,2024-10-06,North
79158,4245,Smartphone,Electronics,5,229.92,1149.6,2024-02-27,North
79159,1853,Jacket,Clothing,9,10.73,96.57,2024-02-11,Central
79160,1049,Bicycle,Sports,9,354.76,3192.84,2024-12-10,West
79161,2555,Jeans,Clothing,4,217.24,868.96,2024-10-09,West
79162,3664,Plant,Home & Garden,2,33.18,66.36,2023-12-01,South
79163,3237,Smartphone,Electronics,9,23.82,214.38,2023-08-05,North
79164,2774,Laptop,Electronics,2,138.47,276.94,2024-08-25,South
79165,4114,Jeans,Clothing,2,363.16,726.32,2024-10-15,Central
79166,4588,Dumbbell,Sports,3,330.82,992.46,2024-01-23,North
79167,3807,Tablet,Electronics,4,130.57,522.28,2023-03-14,Central
79168,1065,Lamp,Home & Garden,2,397.49,794.98,2024-04-16,South
79169,3443,Running Shoes,Sports,7,467.91,3275.37,2023-11-01,Central
79170,2274,Shoes,Clothing,3,271.27,813.81,2024-04-19,East
79171,1127,Yoga Mat,Sports,4,205.8,823.2,2023-09-27,North
79172,3744,Headphones,Electronics,10,366.87,3668.7,2023-06-01,South
79173,1187,Dumbbell,Sports,8,58.66,469.28,2023-06-02,East
79174,2206,Smartphone,Electronics,2,175.72,351.44,2024-06-08,North
79175,2606,Dumbbell,Sports,3,22.91,68.73,2023-11-22,Central
79176,1577,Running Shoes,Sports,4,395.98,1583.92,2024-06-22,East
79177,3888,T-Shirt,Clothing,2,149.49,298.98,2024-03-17,West
79178,1761,Shoes,Clothing,6,386.84,2321.04,2023-02-17,East
79179,1666,Biography,Books,1,62.75,62.75,2024-10-23,West
79180,4483,Dumbbell,Sports,3,486.46,1459.38,2024-12-29,North
79181,1932,Jeans,Clothing,9,258.18,2323.62,2024-02-22,East
79182,3126,Jacket,Clothing,8,406.92,3255.36,2023-01-28,East
79183,2042,Plant,Home & Garden,8,249.86,1998.88,2023-06-21,South
79184,4549,Rug,Home & Garden,8,45.1,360.8,2023-02-04,East
79185,2970,Laptop,Electronics,8,254.07,2032.56,2023-04-14,South
